,Time,Cell,Actb,Bmi1,Bmp4,Bmp7,Bmpr1a,Cd34,Cdh1,Cdh2,Cdk2,Cdx2,Cldn6,Ctcf,Ctnnb1,Dnmt1,Dnmt3b,Dppa3,Dppa4,Eomes,Esrrb,Ezh2,Fbxo15,Fgf4,Fgf5,Fgfr2,Foxa2,Gapdh,Gata1,Gata4,Gata6,Gdf3,GFAP,Gli2,Grb2,Gsc,Gsk3b,Hand1,Hdac1,Hes1,Igf2,Isl1,Jag1,Jarid2,Kdm1a,Kdm4c,Klf4,Lif,Lifr,Lin28a,Mbd3,MBP,Mef2a,Mixl1,Mki67ip,Myc,Myst3,Nanog,Ncam1,Nestin,Notch1,Nr0b1,Nr5a2,Nr6a1,Olig1,Olig2,Otx2,Pax6,Pou5f1,Prmt6,Prmt7,Ptpn11,Rai1,Rcc1,Rest,Sall4,Setdb1,Smad1,Smarca4,Smarcc1,Socs3,Sox1,Sox2,Stat3,T,Tbx3,Tcf7l1,Tcl1,Tgm2,Trp53,Tubb3,Utf1,Vim,Wdr5,Wnt3a,Wnt5a,Zfp281,Zfp42,State
E14tg2a.168h.6H,168,E14,15.87078131,11.91363585,0.0,10.30589557,0.0,0.0,0.0,15.7764259,0.0,0.0,0.0,12.52120637,14.53529837,13.24960448,0.0,0.0,0.0,0.0,0.0,0.0,10.39909383,0.0,0.0,0.0,0.0,17.890868700000002,0.0,0.0,0.0,0.0,0.0,0.0,12.63838766,0.0,11.05113675,0.0,13.30472618,0.0,0.0,0.0,0.0,12.73314774,15.91278531,11.17283924,0.0,0.0,0.0,11.7318049,13.65441629,0.0,0.0,0.0,0.0,0.0,13.4021475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.85779876,13.88492372,14.008811699999999,0.0,0.0,0.0,0.0,13.62583387,0.0,14.73955079,0.0,0.0,0.0,12.68387456,0.0,0.0,0.0,0.0,0.0,0.0,18.89318798,0.0,17.67453574,10.42579994,0.0,0.0,13.42812991,0.0,3
R1.168h.1A,168,R1,16.27318965,10.77252186,12.38056874,10.10273854,0.0,0.0,0.0,0.0,11.54584862,0.0,15.39105697,12.8834086,14.92107009,14.94301926,14.01051554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.16651375,8.6286758,18.99005707,0.0,4.91780161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.07000371,6.21158568,14.70650899,10.03343659,0.0,0.0,14.63317958,11.50551551,0.0,0.0,11.86710929,13.05908678,12.89759465,0.0,0.0,0.0,0.0,0.0,11.85223815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.77776143,0.0,0.0,10.08675904,0.0,13.4672541,15.25570986,0.0,13.26531675,0.0,9.18233955,12.32402923,0.0,14.46132936,0.0,0.0,0.0,13.68057336,0.0,0.0,14.88013397,0.0,0.0,10.6164038,0.0,0.0,14.99874669,0.0,0.0,0.0,13.03519475,0.0,1
R1.168h.1C,168,R1,16.99957123,0.0,14.07286326,8.29664442,12.26455112,0.0,0.0,0.0,9.2178418,0.0,17.02886089,13.41228476,15.27727348,13.40847587,12.00229524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.59187971,8.68332757,19.67712605,0.0,2.48531778,0.0,0.0,0.0,0.0,12.38898682,0.0,0.0,0.0,15.92542324,2.81495308,16.51268733,0.0,0.0,12.49553865,17.09483732,11.26168926,0.0,9.05344558,0.0,13.606230900000002,13.96466051,0.0,13.44414321,0.0,0.0,13.39220328,12.26600759,0.0,0.0,9.84183724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.532163500000001,13.22704432,0.0,15.02907937,12.58808507,10.83750338,12.57121225,0.0,14.54266491,0.0,0.0,0.0,13.10681969,0.0,0.0,14.16925594,0.0,12.04235873,10.88601706,14.37548134,0.0,0.0,12.78741085,0.0,0.0,13.89562784,11.91828562,1
R1.168h.1D,168,R1,17.58693046,6.351796,0.0,11.70410015,12.16245841,11.296409800000001,0.0,0.0,13.62957176,0.0,17.39590327,13.88466956,16.16522671,15.49808662,15.89711349,0.0,9.16364225,0.0,0.0,11.25621689,0.0,0.0,0.0,0.0,0.0,20.860523814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.52005353,0.0,16.15704072,0.0,0.0,0.0,16.75209647,12.21451323,0.0,9.70970053,10.56706376,14.28865835,14.89476059,0.0,13.03705864,0.0,0.0,0.0,13.76423832,0.0,0.0,0.0,9.37772865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.96692862,13.948359699999997,13.67656183,11.95955788,15.06516724,14.42458552,11.17302579,13.30265828,0.0,14.91708963,0.0,0.0,0.0,13.37114422,0.0,0.0,15.1067264,0.0,0.0,10.60422978,0.0,0.0,0.0,10.84954056,0.0,0.0,12.83324443,10.71858924,1
R1.168h.1E,168,R1,17.50223389,11.88529077,12.48989313,0.0,14.16709654,0.0,0.0,0.0,13.75411621,0.0,17.47772426,12.62644396,16.33394462,13.91447784,14.85393285,0.0,9.90481306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.523666739,0.0,0.0,0.0,0.0,0.0,0.0,13.78578075,0.0,0.0,0.0,16.57232453,0.0,11.99831693,10.040072,0.0,13.90176762,16.47106021,13.26078243,11.38812371,9.74683799,0.0,14.29429064,15.01093536,0.0,12.94132059,0.0,0.0,0.0,14.66918299,0.0,0.0,9.70937699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05881738,10.61793331,14.42434775,14.64780639,11.82703226,15.05090195,12.99053809,10.9553187,12.39748224,0.0,14.27137934,11.48480159,0.0,0.0,15.87430916,0.0,0.0,16.19185181,0.0,12.18955772,11.04336374,0.0,0.0,12.35110357,11.8089209,0.0,0.0,14.38336755,13.26691802,1
R1.168h.1F,168,R1,17.26249381,12.99165532,12.63688857,0.0,11.64342185,0.0,0.0,0.0,15.481102499999999,0.0,12.63436293,15.12520345,15.95367863,17.96830295,12.310953,0.0,0.0,0.0,0.0,11.87659589,0.0,0.0,0.0,14.21630508,0.0,20.852022727999998,0.0,0.0,0.0,0.0,0.0,0.0,12.64150089,10.84081096,0.0,0.0,17.30470695,8.05548313,18.69760479,0.0,0.0,14.54012376,18.09347089,0.0,14.88650886,11.85741404,11.13211096,0.0,15.29254118,0.0,13.4447742,0.0,0.0,16.01051428,14.29820104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.51434176,15.02968456,12.20048407,12.9074397,16.18872709,13.7146568,11.91646059,12.44902424,0.0,16.05143407,12.54909465,0.0,0.0,14.65507844,0.0,0.0,16.41263009,0.0,16.47903374,13.87608107,14.37716451,8.12206102,14.49561283,14.33862294,0.0,0.0,16.10626173,14.10881587,1
R1.168h.1G,168,R1,16.4671076,13.15328496,0.0,0.0,12.52277198,11.157675,0.0,15.69617668,14.04795845,0.0,13.32135807,15.54403329,17.42682015,16.6672452,14.91126294,0.0,0.0,10.80483844,0.0,10.85284003,0.0,0.0,0.0,13.03230421,9.75034902,21.378424639000002,0.0,0.0,0.0,0.0,0.0,6.74211884,13.20188435,0.0,10.67048239,0.0,16.44669974,0.0,10.63467603,0.0,12.3164439,13.4392124,17.60786066,12.08520749,0.0,0.0,12.116584,14.52265846,15.19644688,0.0,12.93468345,0.0,10.62502486,0.0,15.04201076,0.0,0.0,13.31545279,0.0,0.0,0.0,11.12181812,0.0,10.71473825,0.0,7.28755339,0.0,10.05679252,12.59241679,12.39750183,15.50699162,12.84195152,14.74863351,13.80189966,11.42600905,13.26906889,0.0,16.29675286,11.93168863,0.0,10.69968571,13.89345737,0.0,0.0,15.21541668,0.0,0.0,9.4858476,0.0,0.0,17.36160186,14.62471909,0.0,0.0,15.44182606,0.0,1
R1.168h.1H,168,R1,18.32979567,0.0,12.30034084,0.0,10.96627658,0.0,12.96315382,9.54975979,0.0,0.0,16.49255527,12.74349254,16.7144875,13.65767852,13.86532771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.88928245,0.0,19.36061169,0.0,0.0,10.08631572,0.0,0.0,0.0,0.0,0.0,11.08241407,0.0,15.17185781,2.67051795,11.84175705,0.0,0.0,11.95436352,16.43365912,0.0,0.0,0.0,13.35483133,14.18645831,11.15073733,0.0,0.0,0.0,0.0,12.66250862,14.33551683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.81832724,0.0,0.0,0.0,10.22717574,15.14553727,11.8627549,0.0,13.86694195,11.8927027,11.29982252,11.6924004,0.0,14.06932698,13.0314069,0.0,0.0,14.41041484,0.0,0.0,14.14753937,0.0,0.0,8.26780954,0.0,0.0,0.0,13.8606712,0.0,10.55674239,12.86732475,11.18502734,2
R1.168h.2A,168,R1,15.0411139,10.59033145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.40692411,10.10442561,11.6668308,0.0,11.88792257,11.90866008,10.17465688,0.0,0.0,0.0,0.0,0.0,0.0,11.40825004,12.07466526,18.1182726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.59231035,0.0,8.08268813,0.0,0.0,13.10649858,12.72784319,10.60101007,0.0,9.97345787,10.12510326,11.68333361,9.83324914,0.0,0.0,0.0,0.0,11.27800192,11.12582702,11.89782446,0.0,9.34774068,0.0,0.0,0.0,0.0,0.0,0.0,11.10290123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.67856723,12.47943434,0.0,0.0,0.0,5.26567145,0.0,0.0,0.0,12.57805907,0.0,0.0,13.213499100000002,0.0,0.0,7.03586788,12.59007895,0.0,0.0,0.0,0.0,0.0,13.57576544,11.24928935,1
R1.168h.2B,168,R1,16.3453498,0.0,10.85659591,0.0,11.97480809,0.0,0.0,0.0,14.54429432,0.0,16.33533971,0.0,16.03097592,15.03242577,14.82515651,0.0,9.18159159,12.76173432,0.0,0.0,14.01004621,0.0,0.0,0.0,13.65175595,19.44315764,0.0,10.87557909,11.93778366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.68233693,0.0,9.44833773,0.0,0.0,12.36694717,14.47590908,12.67285193,11.44409008,0.0,15.06113287,13.23954872,11.86798654,0.0,11.65587001,0.0,0.0,0.0,13.26513357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.12425494,0.0,10.72674983,12.18505663,13.09970306,0.0,13.41658047,15.02932867,0.0,0.0,0.0,13.30965663,11.15416761,0.0,0.0,13.870660500000001,0.0,0.0,13.89934743,0.0,0.0,10.1673432,12.01397751,0.0,14.61900601,12.18875362,0.0,0.0,13.03007007,12.20830278,5
R1.168h.2C,168,R1,17.16352074,9.07654331,14.11074915,0.0,0.0,0.0,0.0,12.04170243,12.92237461,0.0,16.96501112,11.88627522,16.48759819,15.92570871,14.43088037,0.0,0.0,0.0,0.0,11.4772689,0.0,0.0,0.0,13.09115338,0.0,20.449269152,0.0,0.0,0.0,0.0,0.0,0.0,12.26974139,0.0,10.08784875,0.0,15.01784545,5.16584652,15.11129271,10.05232473,11.88539971,0.0,16.24206628,0.0,0.0,0.0,9.84831069,14.246106,14.62334824,0.0,0.0,0.0,0.0,11.98253674,12.11446442,0.0,0.0,11.39941521,0.0,0.0,0.0,0.0,0.0,0.0,12.384946300000001,0.0,0.0,10.27013291,11.46524199,12.11158316,14.13179657,11.93236823,14.3488307,12.7896621,11.93028804,11.22591284,0.0,15.00443321,0.0,0.0,0.0,0.0,0.0,11.56775139,13.08753566,0.0,11.94828247,9.47977307,14.86892752,0.0,16.3473388,13.03012178,0.0,12.86348737,13.332289300000001,0.0,1
R1.168h.2D,168,R1,17.27307859,9.25104195,0.0,10.31326001,12.81292029,0.0,0.0,0.0,11.47396648,0.0,17.58157248,13.20991531,16.21985402,14.17728465,14.15496949,0.0,0.0,0.0,0.0,11.28992171,0.0,0.0,0.0,11.24144726,10.36811062,19.22919825,0.0,0.0,0.0,0.0,0.0,0.0,13.02058534,0.0,0.0,0.0,16.19909109,0.0,12.17807222,0.0,0.0,13.20340498,16.42659756,10.49832889,11.29733321,0.0,0.0,11.97918601,14.05089321,0.0,0.0,0.0,0.0,0.0,11.15364716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.18265129,0.0,0.0,0.0,10.71634796,13.07262337,13.66126623,11.93483871,15.14755552,12.61945611,11.09160598,10.972598199999998,0.0,14.52746832,9.91550444,0.0,0.0,14.35083042,0.0,0.0,0.0,0.0,0.0,0.0,16.67302528,0.0,15.43293386,12.25985563,0.0,12.03514116,14.41762696,11.85697104,3
R1.168h.2E,168,R1,18.17274539,0.0,14.01932938,11.79528108,12.66606626,0.0,0.0,0.0,14.17251522,0.0,16.118609,12.40428056,16.39988502,15.29709489,15.48375425,0.0,0.0,0.0,0.0,9.69139851,0.0,8.35927018,0.0,13.97032417,0.0,20.065932967000002,0.0,0.0,0.0,0.0,0.0,0.0,12.88259165,0.0,0.0,0.0,16.85864308,0.0,12.61520868,0.0,0.0,12.17976558,16.67930093,11.633439599999999,0.0,11.25361703,9.80148316,14.02255205,14.26203468,0.0,14.41898735,0.0,10.11022398,11.26491336,13.91057602,0.0,0.0,10.65611292,9.38462773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.84252831,14.86700127,12.73544704,0.0,14.87336752,13.19425974,9.20713775,13.41156791,0.0,14.84380041,0.0,0.0,0.0,14.355313199999998,0.0,0.0,16.25137383,0.0,0.0,7.62374434,0.0,0.0,18.31840671,11.79744532,0.0,0.0,13.49570709,8.87274625,1
R1.168h.2F,168,R1,17.96800972,13.16177584,0.0,10.92077972,10.99415949,0.0,0.0,16.34278063,14.21177176,0.0,0.0,15.2360642,17.39714384,17.01376454,13.47371191,0.0,8.89757446,0.0,0.0,12.44516999,11.36731369,0.0,0.0,13.48670628,12.54790418,21.048473738,0.0,0.0,0.0,0.0,0.0,0.0,12.14434844,0.0,0.0,0.0,17.41868796,4.77168269,13.72680072,0.0,12.91533282,12.98067877,17.48205814,0.0,0.0,0.0,11.65712994,14.7685565,15.69645782,0.0,0.0,0.0,13.33952975,11.23698703,14.96881772,0.0,0.0,12.84960587,0.0,0.0,0.0,9.25134607,0.0,0.0,0.0,12.93386453,0.0,11.10245875,13.4656888,14.74769636,14.52859767,14.7602551,15.48749645,14.32983458,12.08666806,13.72971742,0.0,17.12979205,0.0,0.0,10.99918804,11.96592006,0.0,0.0,15.00432331,0.0,0.0,12.97346257,0.0,0.0,18.75411438,13.88375992,0.0,0.0,14.796475699999998,0.0,3
R1.168h.2G,168,R1,17.57727492,10.76307129,13.49886562,6.93609008,13.11542457,13.65052669,0.0,12.52176544,13.25807744,0.0,16.70458249,14.79070461,16.62184301,16.69564003,15.29580644,0.0,0.0,0.0,0.0,12.65451836,0.0,0.0,0.0,12.05911392,11.4512834,21.007577772,0.0,0.0,0.0,0.0,0.0,0.0,12.08694495,0.0,0.0,0.0,17.23385173,0.0,13.20932738,0.0,0.0,10.55489329,17.19253353,11.39220856,0.0,8.52556538,12.80983516,14.49983027,13.6024361,0.0,11.83489391,0.0,12.70153548,8.24841888,12.83497843,0.0,0.0,0.0,10.35489022,0.0,0.0,0.0,0.0,0.0,11.03158776,0.0,0.0,0.0,12.25132297,13.5814449,15.57742443,13.52843734,15.06271021,14.20392804,10.71698242,13.87195734,0.0,15.48953503,0.0,0.0,0.0,12.88326321,0.0,0.0,14.91403978,0.0,0.0,9.86849237,13.10342175,0.0,16.91487062,13.26251135,0.0,0.0,14.82034141,10.7488213,1
R1.168h.2H,168,R1,16.23978409,12.56453446,0.0,11.31996148,11.87626729,0.0,8.50677507,11.32113757,9.84608917,0.0,16.42425115,13.75013573,15.63728071,13.67326455,14.28414124,0.0,10.22796851,0.0,0.0,0.0,0.0,0.0,0.0,13.58459667,11.22488979,20.375413176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.10606982,0.0,11.89648914,0.0,0.0,13.01371739,16.54377285,0.0,0.0,9.5940007,0.0,13.19853707,14.86433306,0.0,12.65557604,0.0,0.0,0.0,13.39351486,10.41222175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.23070932,13.40087792,0.0,14.2485886,14.32291841,9.11492589,11.93281168,0.0,14.34340487,0.0,0.0,8.78649215,14.15330333,0.0,0.0,14.00072857,0.0,0.0,0.0,13.77199856,0.0,13.15287199,13.04373592,0.0,0.0,13.53963728,12.24770895,1
R1.168h.3A,168,R1,16.05565654,10.03328238,0.0,11.15455094,11.95221855,0.0,0.0,0.0,12.29051352,0.0,15.77705202,12.84359102,15.71448202,13.27638424,13.08854262,0.0,0.0,0.0,0.0,0.0,11.24320474,0.0,0.0,12.22459164,0.0,19.33963805,0.0,0.0,0.0,0.0,0.0,0.0,11.34423723,0.0,0.0,0.0,16.01998694,0.0,14.41544151,0.0,0.0,12.74387407,16.67191923,12.14919542,0.0,0.0,12.85151213,12.94294414,13.28592809,0.0,13.44659494,0.0,11.20260734,11.54159829,11.9502921,0.0,0.0,0.0,10.08505313,0.0,0.0,6.39636345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.19337874,13.46621999,11.19408242,14.76859785,13.444627800000003,8.85122343,11.44282465,0.0,14.618754699999998,0.0,0.0,0.0,11.88453335,0.0,0.0,14.02637282,0.0,0.0,11.175673800000002,0.0,0.0,17.5521383,11.38413688,0.0,11.36268718,14.28109152,0.0,1
R1.168h.3B,168,R1,17.871515,8.9778875,0.0,0.0,12.06656471,0.0,0.0,10.91243136,14.673676500000001,0.0,17.51964634,14.48011865,16.86084639,15.58551651,14.97079724,0.0,0.0,0.0,0.0,12.55454409,13.02765685,0.0,0.0,0.0,13.79471065,20.793090097,0.0,15.07572653,12.82261966,0.0,0.0,0.0,11.8555308,0.0,11.66851228,0.0,16.60546034,7.75278799,15.61338606,0.0,0.0,11.55718382,16.672520499999997,0.0,14.86345588,10.52856797,10.18046976,15.29304101,14.68180826,0.0,12.31477341,0.0,13.48624058,7.85253216,14.25315172,0.0,0.0,0.0,0.0,0.0,0.0,10.36115785,0.0,0.0,0.0,0.0,0.0,0.0,12.67445379,12.54286342,0.0,12.48836743,15.91545519,16.36848499,11.28712381,12.763814,0.0,14.45645003,11.21911813,0.0,0.0,14.95171096,0.0,12.1171212,14.57953163,0.0,0.0,10.6606125,0.0,0.0,16.28936864,13.79869919,0.0,0.0,14.65251812,11.50989644,2
R1.168h.3C,168,R1,16.972367499999997,0.0,0.0,12.104506,13.02163902,0.0,0.0,0.0,14.46758475,0.0,17.07751502,13.21201212,15.77812641,14.64933972,15.28766239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.41446868,0.0,20.377523557,0.0,0.0,0.0,0.0,0.0,0.0,11.62049773,0.0,0.0,0.0,17.07882839,0.0,10.67599306,0.0,0.0,13.75122413,17.2097283,0.0,11.34817321,0.0,0.0,14.54091581,14.60244623,0.0,13.03540308,0.0,0.0,0.0,13.86073093,0.0,0.0,0.0,10.26296206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76501137,9.53941331,14.49433527,10.61731154,14.37576363,13.42251248,11.117399699999998,11.48549587,0.0,14.10309957,0.0,0.0,0.0,11.77412169,0.0,0.0,14.03579553,0.0,0.0,8.97045984,16.08724267,0.0,12.62657995,11.31478504,0.0,0.0,14.84585336,12.15572647,1
R1.168h.3D,168,R1,16.722643599999998,10.88028247,0.0,11.70383272,14.36114885,10.37407329,0.0,0.0,14.01559895,0.0,16.13748033,9.36241715,16.13144797,16.0238191,14.63070033,0.0,0.0,0.0,0.0,10.47389801,0.0,0.0,0.0,12.22790545,12.96257329,20.227814432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.17526668,0.0,15.12137017,0.0,0.0,12.82134446,16.66061966,11.50049912,11.08164529,0.0,10.28881679,14.71811353,14.01949493,0.0,14.03122892,0.0,0.0,0.0,12.26489348,0.0,0.0,0.0,0.0,0.0,0.0,3.86448979,0.0,0.0,0.0,0.0,0.0,0.0,10.85704144,0.0,13.95186927,0.0,14.61962041,13.50011761,10.69807424,13.88071106,0.0,15.87476626,0.0,0.0,0.0,0.0,0.0,0.0,15.10408878,0.0,0.0,12.45125703,0.0,0.0,14.18059816,11.33781381,0.0,0.0,13.58873019,9.34837067,1
R1.168h.3F,168,R1,18.72518354,9.53079231,11.09172526,13.01612464,12.1205131,0.0,0.0,0.0,15.792095300000002,0.0,17.19875721,14.03221595,17.21885157,16.65587868,14.69001892,0.0,0.0,0.0,0.0,10.44550015,0.0,0.0,0.0,13.95093636,12.10202535,21.214284946,0.0,3.55312163,0.0,0.0,0.0,7.65182859,13.07714322,0.0,11.32173172,0.0,17.40876942,0.0,11.97865408,0.0,0.0,12.78865487,17.42183577,0.0,0.0,9.47736293,12.60456018,15.76361772,15.76811484,0.0,12.09071836,0.0,12.44288914,13.5510571,14.33432401,0.0,0.0,10.27098912,0.0,0.0,0.0,10.26275015,0.0,0.0,0.0,0.0,0.0,10.52481506,12.84436559,14.86196932,15.39435323,14.11442657,15.285479,12.81454728,11.9363616,13.36764828,0.0,16.26740082,9.91325712,0.0,0.0,12.53314015,0.0,0.0,14.98340553,0.0,0.0,12.11216801,0.0,0.0,13.47594246,13.75049866,0.0,0.0,15.45026075,11.41032839,1
R1.168h.3G,168,R1,16.57131363,12.21085966,0.0,0.0,11.78589391,0.0,0.0,15.07846707,13.64935753,0.0,10.83247433,15.063441500000001,16.30715197,16.24058447,14.12144408,0.0,0.0,0.0,0.0,9.96951365,0.0,0.0,0.0,13.0837257,0.0,20.562391319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.31762268,0.0,6.17584223,0.0,13.42306107,12.19125884,16.62010568,0.0,0.0,0.0,11.58748733,13.80623339,14.49096507,0.0,8.78814434,0.0,0.0,10.29257945,14.85804114,0.0,0.0,14.11149547,0.0,0.0,0.0,0.0,0.0,0.0,8.01763068,12.28097758,0.0,11.25162861,10.863605699999999,14.59373147,11.74862724,11.78594732,12.76387551,13.35713309,11.40505953,12.82065217,0.0,14.78130874,0.0,0.0,6.87055828,11.90319726,0.0,0.0,14.93108636,0.0,0.0,6.19315477,0.0,0.0,17.32551006,12.64133184,15.08085752,0.0,14.6333219,0.0,1
R1.168h.3H,168,R1,18.16372412,12.50688718,11.09900958,10.91524058,0.0,0.0,0.0,0.0,14.14978918,0.0,16.18580459,14.81015169,16.92990596,16.22405925,16.20378185,0.0,0.0,0.0,0.0,10.77451446,0.0,0.0,0.0,0.0,11.93205043,21.806347800999998,0.0,0.0,0.0,0.0,0.0,9.21790825,13.56826197,0.0,0.0,0.0,17.38203872,0.0,10.84429173,0.0,12.15009136,13.83918328,17.02082702,12.88567232,0.0,0.0,0.0,14.74655554,14.90701541,0.0,0.0,0.0,0.0,0.0,14.00853174,0.0,0.0,0.0,9.96210229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.16547209,13.93578413,14.23388877,11.75152198,14.50622788,15.06330682,11.61226445,14.66196623,0.0,15.732704,0.0,0.0,11.38623989,13.21278635,0.0,0.0,14.91202948,0.0,0.0,11.25882682,12.10234082,0.0,16.37046983,12.85655928,0.0,11.97505375,14.25866494,10.37710122,1
R1.168h.4A,168,R1,17.42455603,11.17797417,12.91637603,10.510702199999999,0.0,0.0,0.0,16.29945654,14.21194623,0.0,11.10660264,15.08207729,16.83558412,16.07252968,14.79093278,0.0,0.0,0.0,0.0,10.95864657,0.0,0.0,0.0,11.20852051,11.59763145,20.79144509,0.0,0.0,0.0,0.0,0.0,9.92956351,11.51383421,0.0,0.0,0.0,16.82204746,7.56903965,11.97814246,0.0,12.37137358,12.94568332,16.42873895,12.49429136,0.0,0.0,12.24761859,15.09202785,15.16778316,0.0,11.51106686,0.0,0.0,15.62323901,13.84980548,9.10213583,0.0,11.44650106,8.61780509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.55863459,14.13265822,13.31749086,11.0340059,14.692439199999999,13.38314131,11.87483501,11.76649063,0.0,15.43857687,0.0,0.0,0.0,11.73626588,0.0,0.0,11.66426514,0.0,0.0,13.3471358,11.68734228,0.0,15.61702824,11.43573861,0.0,0.0,13.85570979,7.87675336,1
R1.168h.4B,168,R1,16.33366782,12.18168333,12.6938476,0.0,0.0,0.0,0.0,14.68656185,14.12015146,0.0,11.39172747,13.02021812,16.5493372,16.16485846,12.14612715,0.0,0.0,0.0,0.0,10.34376168,0.0,0.0,0.0,0.0,9.33779675,20.297474728,0.0,4.31577928,0.0,0.0,0.0,7.96766614,0.0,0.0,0.0,0.0,16.30268876,2.4011205,13.7073894,0.0,12.98870816,0.0,16.98822818,11.44253312,12.07038536,0.0,13.27860963,13.75534056,14.80566026,0.0,10.31303247,0.0,0.0,0.0,13.44399148,0.0,0.0,11.5446589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.49016108,0.0,3.39503256,11.40910503,13.57066549,13.72229782,13.68802525,15.7993191,13.66065137,11.41878082,12.93169444,0.0,15.39200853,0.0,0.0,0.0,14.57490673,0.0,0.0,10.95806769,0.0,0.0,11.97774383,0.0,0.0,16.37373059,12.37131827,0.0,0.0,13.66164897,0.0,1
R1.168h.4C,168,R1,18.20190792,10.79864309,0.0,11.87954785,12.95625247,0.0,0.0,0.0,15.0664008,0.0,16.22682977,13.78993998,16.44651606,15.29972396,16.52809668,0.0,0.0,0.0,0.0,11.483999800000001,0.0,0.0,0.0,12.85405585,0.0,20.697018466,0.0,0.0,0.0,0.0,0.0,4.75326325,8.19563563,0.0,0.0,0.0,18.10290485,0.0,12.06762478,0.0,0.0,13.67957032,17.03576991,12.98912369,0.0,9.43944601,0.0,13.69396279,14.67159907,0.0,0.0,0.0,0.0,0.0,12.06273663,0.0,0.0,9.76545727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.422030099999999,12.02128448,11.72230067,11.50163316,15.14982329,13.85825156,10.81444917,13.55033923,0.0,14.80755155,0.0,0.0,0.0,12.72023035,0.0,0.0,16.00195054,0.0,0.0,7.28761504,12.6522572,0.0,0.0,12.92081162,0.0,0.0,13.88648227,12.35455715,1
R1.168h.4D,168,R1,17.31444094,11.23637223,13.66346153,0.0,11.57954157,12.08792253,0.0,0.0,13.33170007,0.0,15.89607526,14.97728158,17.01526683,16.0335247,15.37716555,0.0,0.0,0.0,0.0,10.54354989,0.0,0.0,0.0,14.44187052,0.0,20.516236845,0.0,0.0,0.0,0.0,0.0,0.0,12.469803599999999,0.0,11.15938698,0.0,16.33692731,0.0,13.65274824,0.0,12.03382455,0.0,17.34168432,11.89144253,0.0,0.0,10.47178774,13.71072516,14.57636008,0.0,12.62526926,0.0,11.43885877,11.083533000000001,13.28924002,0.0,0.0,12.04199644,0.0,0.0,0.0,9.68558496,0.0,0.0,10.45747341,0.0,0.0,0.0,10.28114887,13.83687343,12.49874888,12.41106597,15.50465423,13.81635951,10.47283354,13.375937900000002,0.0,15.40923327,0.0,0.0,0.0,13.58958137,0.0,0.0,14.86655008,0.0,0.0,9.67613823,13.50988178,0.0,14.39233381,12.66096207,0.0,0.0,13.34600475,0.0,1
